id,input,expected_output
633,Michael was born on 05/12/1980. They are married to Laura. Their child James was born on 02/08/2010. The team lost three consecutive matches. Jonathan is the sibling of Michael.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": [{""entity"": ""Michael"", ""date"": ""05/12/1980""}, {""entity"": ""James"", ""date"": ""02/08/2010""}]}"
634,Sarah and Anna adopted James years ago. Many mistakenly believe they are their nephew. Nobody really liked the movie they watched on Saturday.,"{""relationships"": [{""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
635,Laura was born on 05/12/1980. They are married to Olivia. Their child Emily was born on 02/08/2010. The conference lasted for more than four hours. Sophia is the sibling of Laura.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": [{""entity"": ""Laura"", ""date"": ""05/12/1980""}, {""entity"": ""Emily"", ""date"": ""02/08/2010""}]}"
636,Michael was born on 05/12/1980. They are married to Anna. Their child Jonathan was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. James is the sibling of Michael.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": [{""entity"": ""Michael"", ""date"": ""05/12/1980""}, {""entity"": ""Jonathan"", ""date"": ""02/08/2010""}]}"
637,"David was previously married to Robert, but currently lives with Sophia. James is the child of David and Robert. By the way, the price of oranges went up quite a bit this year.","{""relationships"": [{""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}], ""birthdates"": []}"
638,Olivia was born on 05/12/1980. They are married to Thomas. Their child Michael was born on 02/08/2010. They also bought a new printer for the office. Laura is the sibling of Olivia.,"{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""Olivia"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Olivia""}], ""birthdates"": [{""entity"": ""Olivia"", ""date"": ""05/12/1980""}, {""entity"": ""Michael"", ""date"": ""02/08/2010""}]}"
639,"Robert and Sophia celebrated the birthday of their daughter Thomas. She received many gifts. They also bought a new printer for the office. Laura, Sophia's sister, also attended.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}], ""birthdates"": []}"
640,Laura was born on 05/12/1980. They are married to Jonathan. Their child Robert was born on 02/08/2010. They also bought a new printer for the office. Emily is the sibling of Laura.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": [{""entity"": ""Laura"", ""date"": ""05/12/1980""}, {""entity"": ""Robert"", ""date"": ""02/08/2010""}]}"
641,Thomas is hitched to Jonathan. Their kid Sophia had a bday yesterday. No one remembered where the keys were.,"{""relationships"": [{""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}], ""birthdates"": []}"
642,Sarah is hitched to Sophia. Their kid David had a bday yesterday. Nobody really liked the movie they watched on Saturday.,"{""relationships"": [{""subject"": ""Sarah"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}], ""birthdates"": []}"
643,David is hitched to Sarah. Their kid Emily had a bday yesterday. The temperature reached 34 degrees during the afternoon.,"{""relationships"": [{""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}], ""birthdates"": []}"
644,"Anna and Sophia celebrated the birthday of their daughter David. She received many gifts. By the way, the price of oranges went up quite a bit this year. Thomas, Sophia's sister, also attended.","{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}], ""birthdates"": []}"
645,"Robert was previously married to Thomas, but currently lives with David. Jonathan is the child of Robert and Thomas. Nobody really liked the movie they watched on Saturday.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}], ""birthdates"": []}"
646,"Laura, David, Robert, and Olivia participated in a chess tournament. Nobody really liked the movie they watched on Saturday. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
647,Laura and Olivia adopted Robert years ago. Many mistakenly believe they are their nephew. The train arrived twenty minutes late.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
648,"Jonathan visited Michael along with Thomas. Later, Olivia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
649,"Anna and Sarah celebrated the birthday of their daughter Emily. She received many gifts. The temperature reached 34 degrees during the afternoon. Thomas, Sarah's sister, also attended.","{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}], ""birthdates"": []}"
650,"David and Michael celebrated the birthday of their daughter Anna. She received many gifts. The internet connection failed several times. Thomas, Michael's sister, also attended.","{""relationships"": [{""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": []}"
651,Jonathan was born on 05/12/1980. They are married to Laura. Their child James was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. Sarah is the sibling of Jonathan.,"{""relationships"": [{""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}], ""birthdates"": [{""entity"": ""Jonathan"", ""date"": ""05/12/1980""}, {""entity"": ""James"", ""date"": ""02/08/2010""}]}"
652,"James was previously married to Olivia, but currently lives with Jonathan. Laura is the child of James and Olivia. The team lost three consecutive matches.","{""relationships"": [{""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
653,David was born on 05/12/1980. They are married to Jonathan. Their child Sophia was born on 02/08/2010. The internet connection failed several times. Emily is the sibling of David.,"{""relationships"": [{""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""David"", ""predicate"": ""[SIBLING]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SIBLING]"", ""object"": ""David""}], ""birthdates"": [{""entity"": ""David"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
654,"Robert, James, Emily, and Jonathan participated in a chess tournament. The train arrived twenty minutes late. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
655,"Laura was previously married to Michael, but currently lives with Sarah. Jonathan is the child of Laura and Michael. Nobody really liked the movie they watched on Saturday.","{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}], ""birthdates"": []}"
656,"Jonathan, Olivia, James, and Sophia participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
657,"Michael was previously married to Emily, but currently lives with James. Robert is the child of Michael and Emily. No one remembered where the keys were.","{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}], ""birthdates"": []}"
658,Olivia is hitched to Thomas. Their kid Anna had a bday yesterday. Nobody really liked the movie they watched on Saturday.,"{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}], ""birthdates"": []}"
