id,input,expected_output
630,"Jonathan and Thomas celebrated the birthday of their daughter Sarah. She received many gifts. They also bought a new printer for the office. Anna, Thomas's sister, also attended.","Jonathan ---> [CHILD] ---> Sarah
Thomas ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Jonathan
Sarah ---> [PARENT] ---> Thomas
Thomas ---> [SIBLING] ---> Anna
Anna ---> [SIBLING] ---> Thomas"
631,"Laura and Robert celebrated the birthday of their daughter Thomas. She received many gifts. No one remembered where the keys were. Jonathan, Robert's sister, also attended.","Laura ---> [CHILD] ---> Thomas
Robert ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> Laura
Thomas ---> [PARENT] ---> Robert
Robert ---> [SIBLING] ---> Jonathan
Jonathan ---> [SIBLING] ---> Robert"
632,"Jonathan, Robert, Thomas, and Emily participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.",
633,Michael was born on 05/12/1980. They are married to Laura. Their child James was born on 02/08/2010. The team lost three consecutive matches. Jonathan is the sibling of Michael.,"Michael ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> James
Laura ---> [CHILD] ---> James
James ---> [PARENT] ---> Michael
James ---> [PARENT] ---> Laura
Michael ---> [SIBLING] ---> Jonathan
Jonathan ---> [SIBLING] ---> Michael
Michael ---> [BIRTHDATE] ---> 05/12/1980
James ---> [BIRTHDATE] ---> 02/08/2010"
634,Sarah and Anna adopted James years ago. Many mistakenly believe they are their nephew. Nobody really liked the movie they watched on Saturday.,"Sarah ---> [CHILD] ---> James
Anna ---> [CHILD] ---> James
James ---> [PARENT] ---> Sarah
James ---> [PARENT] ---> Anna"
635,Laura was born on 05/12/1980. They are married to Olivia. Their child Emily was born on 02/08/2010. The conference lasted for more than four hours. Sophia is the sibling of Laura.,"Laura ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Emily
Olivia ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Laura
Emily ---> [PARENT] ---> Olivia
Laura ---> [SIBLING] ---> Sophia
Sophia ---> [SIBLING] ---> Laura
Laura ---> [BIRTHDATE] ---> 05/12/1980
Emily ---> [BIRTHDATE] ---> 02/08/2010"
636,Michael was born on 05/12/1980. They are married to Anna. Their child Jonathan was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. James is the sibling of Michael.,"Michael ---> [SPOUSE] ---> Anna
Anna ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Jonathan
Anna ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Michael
Jonathan ---> [PARENT] ---> Anna
Michael ---> [SIBLING] ---> James
James ---> [SIBLING] ---> Michael
Michael ---> [BIRTHDATE] ---> 05/12/1980
Jonathan ---> [BIRTHDATE] ---> 02/08/2010"
637,"David was previously married to Robert, but currently lives with Sophia. James is the child of David and Robert. By the way, the price of oranges went up quite a bit this year.","David ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> David
David ---> [CHILD] ---> James
Robert ---> [CHILD] ---> James
James ---> [PARENT] ---> David
James ---> [PARENT] ---> Robert"
638,Olivia was born on 05/12/1980. They are married to Thomas. Their child Michael was born on 02/08/2010. They also bought a new printer for the office. Laura is the sibling of Olivia.,"Olivia ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Michael
Thomas ---> [CHILD] ---> Michael
Michael ---> [PARENT] ---> Olivia
Michael ---> [PARENT] ---> Thomas
Olivia ---> [SIBLING] ---> Laura
Laura ---> [SIBLING] ---> Olivia
Olivia ---> [BIRTHDATE] ---> 05/12/1980
Michael ---> [BIRTHDATE] ---> 02/08/2010"
639,"Robert and Sophia celebrated the birthday of their daughter Thomas. She received many gifts. They also bought a new printer for the office. Laura, Sophia's sister, also attended.","Robert ---> [CHILD] ---> Thomas
Sophia ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> Robert
Thomas ---> [PARENT] ---> Sophia
Sophia ---> [SIBLING] ---> Laura
Laura ---> [SIBLING] ---> Sophia"
640,Laura was born on 05/12/1980. They are married to Jonathan. Their child Robert was born on 02/08/2010. They also bought a new printer for the office. Emily is the sibling of Laura.,"Laura ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Robert
Jonathan ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Laura
Robert ---> [PARENT] ---> Jonathan
Laura ---> [SIBLING] ---> Emily
Emily ---> [SIBLING] ---> Laura
Laura ---> [BIRTHDATE] ---> 05/12/1980
Robert ---> [BIRTHDATE] ---> 02/08/2010"
641,Thomas is hitched to Jonathan. Their kid Sophia had a bday yesterday. No one remembered where the keys were.,"Thomas ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Sophia
Jonathan ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Thomas
Sophia ---> [PARENT] ---> Jonathan"
642,Sarah is hitched to Sophia. Their kid David had a bday yesterday. Nobody really liked the movie they watched on Saturday.,"Sarah ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Sarah
Sarah ---> [CHILD] ---> David
Sophia ---> [CHILD] ---> David
David ---> [PARENT] ---> Sarah
David ---> [PARENT] ---> Sophia"
643,David is hitched to Sarah. Their kid Emily had a bday yesterday. The temperature reached 34 degrees during the afternoon.,"David ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Emily
Sarah ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> David
Emily ---> [PARENT] ---> Sarah"
644,"Anna and Sophia celebrated the birthday of their daughter David. She received many gifts. By the way, the price of oranges went up quite a bit this year. Thomas, Sophia's sister, also attended.","Anna ---> [CHILD] ---> David
Sophia ---> [CHILD] ---> David
David ---> [PARENT] ---> Anna
David ---> [PARENT] ---> Sophia
Sophia ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> Sophia"
645,"Robert was previously married to Thomas, but currently lives with David. Jonathan is the child of Robert and Thomas. Nobody really liked the movie they watched on Saturday.","Robert ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Jonathan
Thomas ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Robert
Jonathan ---> [PARENT] ---> Thomas"
646,"Laura, David, Robert, and Olivia participated in a chess tournament. Nobody really liked the movie they watched on Saturday. No family relationship was indicated.",
647,Laura and Olivia adopted Robert years ago. Many mistakenly believe they are their nephew. The train arrived twenty minutes late.,"Laura ---> [CHILD] ---> Robert
Olivia ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Laura
Robert ---> [PARENT] ---> Olivia"
648,"Jonathan visited Michael along with Thomas. Later, Olivia arrived. It was unclear if there was any kinship.",
649,"Anna and Sarah celebrated the birthday of their daughter Emily. She received many gifts. The temperature reached 34 degrees during the afternoon. Thomas, Sarah's sister, also attended.","Anna ---> [CHILD] ---> Emily
Sarah ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Anna
Emily ---> [PARENT] ---> Sarah
Sarah ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> Sarah"
650,"David and Michael celebrated the birthday of their daughter Anna. She received many gifts. The internet connection failed several times. Thomas, Michael's sister, also attended.","David ---> [CHILD] ---> Anna
Michael ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> David
Anna ---> [PARENT] ---> Michael
Michael ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> Michael"
651,Jonathan was born on 05/12/1980. They are married to Laura. Their child James was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. Sarah is the sibling of Jonathan.,"Jonathan ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Jonathan
Jonathan ---> [CHILD] ---> James
Laura ---> [CHILD] ---> James
James ---> [PARENT] ---> Jonathan
James ---> [PARENT] ---> Laura
Jonathan ---> [SIBLING] ---> Sarah
Sarah ---> [SIBLING] ---> Jonathan
Jonathan ---> [BIRTHDATE] ---> 05/12/1980
James ---> [BIRTHDATE] ---> 02/08/2010"
652,"James was previously married to Olivia, but currently lives with Jonathan. Laura is the child of James and Olivia. The team lost three consecutive matches.","James ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> James
James ---> [CHILD] ---> Laura
Olivia ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> James
Laura ---> [PARENT] ---> Olivia"
653,David was born on 05/12/1980. They are married to Jonathan. Their child Sophia was born on 02/08/2010. The internet connection failed several times. Emily is the sibling of David.,"David ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Sophia
Jonathan ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> David
Sophia ---> [PARENT] ---> Jonathan
David ---> [SIBLING] ---> Emily
Emily ---> [SIBLING] ---> David
David ---> [BIRTHDATE] ---> 05/12/1980
Sophia ---> [BIRTHDATE] ---> 02/08/2010"
654,"Robert, James, Emily, and Jonathan participated in a chess tournament. The train arrived twenty minutes late. No family relationship was indicated.",
655,"Laura was previously married to Michael, but currently lives with Sarah. Jonathan is the child of Laura and Michael. Nobody really liked the movie they watched on Saturday.","Laura ---> [SPOUSE] ---> Michael
Michael ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Jonathan
Michael ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Laura
Jonathan ---> [PARENT] ---> Michael"
656,"Jonathan, Olivia, James, and Sophia participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.",
657,"Michael was previously married to Emily, but currently lives with James. Robert is the child of Michael and Emily. No one remembered where the keys were.","Michael ---> [SPOUSE] ---> Emily
Emily ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Robert
Emily ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Michael
Robert ---> [PARENT] ---> Emily"
658,Olivia is hitched to Thomas. Their kid Anna had a bday yesterday. Nobody really liked the movie they watched on Saturday.,"Olivia ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Anna
Thomas ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> Olivia
Anna ---> [PARENT] ---> Thomas"
659,Sarah and Sophia adopted Olivia years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"Sarah ---> [CHILD] ---> Olivia
Sophia ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Sarah
Olivia ---> [PARENT] ---> Sophia"
660,Laura was born on 05/12/1980. They are married to Sophia. Their child David was born on 02/08/2010. The internet connection failed several times. Jonathan is the sibling of Laura.,"Laura ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> David
Sophia ---> [CHILD] ---> David
David ---> [PARENT] ---> Laura
David ---> [PARENT] ---> Sophia
Laura ---> [SIBLING] ---> Jonathan
Jonathan ---> [SIBLING] ---> Laura
Laura ---> [BIRTHDATE] ---> 05/12/1980
David ---> [BIRTHDATE] ---> 02/08/2010"
661,David was born on 05/12/1980. They are married to Laura. Their child Thomas was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. Sophia is the sibling of David.,"David ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Thomas
Laura ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> David
Thomas ---> [PARENT] ---> Laura
David ---> [SIBLING] ---> Sophia
Sophia ---> [SIBLING] ---> David
David ---> [BIRTHDATE] ---> 05/12/1980
Thomas ---> [BIRTHDATE] ---> 02/08/2010"
662,"Olivia, Sarah, David, and James participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.",
663,"Thomas was previously married to Sarah, but currently lives with Olivia. Laura is the child of Thomas and Sarah. By the way, the price of oranges went up quite a bit this year.","Thomas ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Laura
Sarah ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> Thomas
Laura ---> [PARENT] ---> Sarah"
664,Thomas was born on 05/12/1980. They are married to Robert. Their child Emily was born on 02/08/2010. Sometimes they write messages with spelling mistakes. Jonathan is the sibling of Thomas.,"Thomas ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Emily
Robert ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Thomas
Emily ---> [PARENT] ---> Robert
Thomas ---> [SIBLING] ---> Jonathan
Jonathan ---> [SIBLING] ---> Thomas
Thomas ---> [BIRTHDATE] ---> 05/12/1980
Emily ---> [BIRTHDATE] ---> 02/08/2010"
665,"James and Thomas celebrated the birthday of their daughter Anna. She received many gifts. No one remembered where the keys were. Olivia, Thomas's sister, also attended.","James ---> [CHILD] ---> Anna
Thomas ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> James
Anna ---> [PARENT] ---> Thomas
Thomas ---> [SIBLING] ---> Olivia
Olivia ---> [SIBLING] ---> Thomas"
666,"Robert, Anna, Laura, and James participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.",
667,"Sarah, Laura, Sophia, and Olivia participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.",
668,"Anna, Sarah, Robert, and Sophia participated in a chess tournament. The temperature reached 34 degrees during the afternoon. No family relationship was indicated.",
669,"James and Jonathan celebrated the birthday of their daughter Olivia. She received many gifts. They also bought a new printer for the office. Anna, Jonathan's sister, also attended.","James ---> [CHILD] ---> Olivia
Jonathan ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> James
Olivia ---> [PARENT] ---> Jonathan
Jonathan ---> [SIBLING] ---> Anna
Anna ---> [SIBLING] ---> Jonathan"
670,"Anna was previously married to Emily, but currently lives with David. Jonathan is the child of Anna and Emily. By the way, the price of oranges went up quite a bit this year.","Anna ---> [SPOUSE] ---> Emily
Emily ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Jonathan
Emily ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Anna
Jonathan ---> [PARENT] ---> Emily"
671,Sophia is hitched to Thomas. Their kid Jonathan had a bday yesterday. The temperature reached 34 degrees during the afternoon.,"Sophia ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Jonathan
Thomas ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Sophia
Jonathan ---> [PARENT] ---> Thomas"
672,Thomas is hitched to James. Their kid Sarah had a bday yesterday. The temperature reached 34 degrees during the afternoon.,"Thomas ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Sarah
James ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Thomas
Sarah ---> [PARENT] ---> James"
673,"Jonathan and Sophia adopted James years ago. Many mistakenly believe they are their nephew. By the way, the price of oranges went up quite a bit this year.","Jonathan ---> [CHILD] ---> James
Sophia ---> [CHILD] ---> James
James ---> [PARENT] ---> Jonathan
James ---> [PARENT] ---> Sophia"
674,"Emily and Thomas celebrated the birthday of their daughter Sophia. She received many gifts. Sometimes they write messages with spelling mistakes. Sarah, Thomas's sister, also attended.","Emily ---> [CHILD] ---> Sophia
Thomas ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Emily
Sophia ---> [PARENT] ---> Thomas
Thomas ---> [SIBLING] ---> Sarah
Sarah ---> [SIBLING] ---> Thomas"
675,"Olivia and Laura adopted Jonathan years ago. Many mistakenly believe they are their nephew. By the way, the price of oranges went up quite a bit this year.","Olivia ---> [CHILD] ---> Jonathan
Laura ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Olivia
Jonathan ---> [PARENT] ---> Laura"
676,"Michael was previously married to Sophia, but currently lives with Olivia. Thomas is the child of Michael and Sophia. The team lost three consecutive matches.","Michael ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Thomas
Sophia ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> Michael
Thomas ---> [PARENT] ---> Sophia"
677,Emily and Jonathan adopted Robert years ago. Many mistakenly believe they are their nephew. No one remembered where the keys were.,"Emily ---> [CHILD] ---> Robert
Jonathan ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Emily
Robert ---> [PARENT] ---> Jonathan"
